도서관명,시도명,시군구명,도서관유형,휴관일,운영시작시각,운영종료시각,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),대출가능권수,대출가능일수,소재지도로명주소,운영기관명,도서관전화번호,부지면적,건물면적,홈페이지주소,위도,경도,데이터기준일자
고북작은도서관,충청남도,서산시,작은도서관,"매주일,월요일, 국가지정공휴일",09:00,18:00,40,13330 ,7,0,5,14,충청남도 서산시 고북면 고북1로 294(고북면사무소2층),충청남도 서산시청,070-8668-0880,,153,http://www.smlib.or.kr,36.6670870,126.5333740,2016-07-20
서구어린이도서관,대구광역시,서구,공공도서관,"매주 월요일, 공휴일",09:00,18:00,150,37371 ,3,1248 ,5,15,대구광역시 서구 문화로 123,,053-663-3712,,1624,,35.87428025779534,128.54637952133083,2015-08-31
내당4동 어린이도서관,대구광역시,서구,작은도서관,"토,일요일, 공휴일",09:00,18:00,12,8171 ,0,0,3,7,대구광역시 서구 서대구로3길 46,,053-663-3303,,64.9,,35.85897212543379,128.55164364223023,2015-08-31
새마을문고 서구지부,대구광역시,서구,작은도서관,"토,일요일, 공휴일",10:00,17:00,40,7000 ,0,0,5,7,대구광역시 서구 달서로26길 35-8,,053-554-5163,,125.4,,35.87267467392719,128.57534332396952,2015-08-31
서구청 작은도서관,대구광역시,서구,작은도서관,"토,일요일, 공휴일",09:00,18:00,19,5679 ,0,0,3,14,대구광역시 서구 국채보상로 257(평리동),,053-663-2144,,70,,35.87232183766944,128.55929107237588,2015-08-31
비산7동 작은도서관,대구광역시,서구,작은도서관,"월,일요일, 공휴일",09:00,18:00,30,4780 ,0,0,3,14,대구광역시 서구 서대구로63안길 30-22(비산동),,053-663-2144,,30,,35.88590524433593,128.55390534809342,2015-08-31
만평주민도서관,대구광역시,서구,작은도서관,"일요일, 공휴일",10:00,19:00,20,8269 ,0,145,5,14,대구광역시 서구 서대구로66길 29-1(비산동),,053-356-0465,,84.24,,35.88717128445165,128.5682596987345,2015-08-31
마을도서관 햇빛따라,대구광역시,서구,작은도서관,"월,일요일, 공휴일",10:00,19:00,30,11300 ,0,176,5,15,대구광역시 서구 북비산로 359(비산동),,070-8821-5234,,131.69,,35.87962674528902,128.57268179424216,2015-08-31
옹달샘 작은도서관,대구광역시,서구,작은도서관,"토,일요일, 공휴일",10:00,18:00,16,5300 ,0,0,5,14,대구광역시 서구 달서로15길 7(비산동),,070-8272-7943,,51.15,,35.86954305849165,128.5703301855784,2015-08-31
색동고리 작은도서관,대구광역시,서구,작은도서관,"일요일, 공휴일",14:00,19:00,25,3000 ,0,0,5,14,대구광역시 서구 서대구로66길 35(비산동),,053-295-7735,,107,,35.88706611897151,128.5688600427029,2015-08-31
세토 작은도서관,대구광역시,서구,작은도서관,"토(격주),일요일, 공휴일",10:00,18:00,14,2500 ,0,0,3,7,대구광역시 서구 북비산로 65길 28(비산동),,053-248-7399,,46.46,,35.88205230238262,128.5691243350718,2015-08-31
충주시립도서관,충청북도,충주시,공공도서관,"월요일, 국가지정공휴일",9:00,22:00,581,222657,113,8897,211725,14,충청북도 충주시 예성로 207,충청북도 충주시청,043-850-3972,12500,7298,http://www.cjdl.net,36.9750896,127.9163015,2015-09-01
호암도서관,충청북도,충주시,공공도서관,"월요일, 국가지정공휴일",9:00,18:00,12,47178,5,0,47178,14,충청북도 충주시 중원대로 3324 (청소년수련원 2층),충청북도 충주시청,043-850-7410,41460,275,http://www.cjdl.net,36.9645649,127.9086483,2015-09-01
엄정꿈터도서관,충청북도,충주시,공공도서관,"월요일, 국가지정공휴일",9:00,18:00,137,11909,4,60,11909,14,충청북도 충주시 엄정면 자바위길 8 (엄정면사무소 옆),충청북도 충주시청,043-854-3031,2145,534,http://www.cjdl.net,37.0867265,127.8978891,2015-09-01
목행나루작은도서관,충청북도,충주시,작은도서관,"월요일, 국가지정공휴일",9:00,18:00,12,5845,4,0,5845,14,충청북도 충주시 행정9길 35 3층 (목행동),충청북도 충주시청,043-844-8492,147,147,http://www.cjdl.net,37.0139247,127.8998072,2015-09-01
사과나무작은도서관,충청북도,충주시,작은도서관,"월요일, 국가지정공휴일",9:00,18:00,10,10062,4,0,10062,14,충청북도 충주시 봉현로 107 (봉방동),충청북도 충주시청,043-844-8491,397,195,http://www.cjdl.net,36.9778961,127.8996429,2015-09-01
힐스누리작은도서관,충청북도,충주시,작은도서관,"월요일, 국가지정공휴일",9:00,18:00,10,12354,4,0,12354,14,충청북도 충주시 연수동산로 26 (연수동)연수힐스테이트아파트 관리동 2층,충청북도 충주시청,043-844-8490,579,579,http://www.cjdl.net,36.9852959,127.9262723,2015-09-01
중앙탑 작은도서관,충청북도,충주시,작은도서관,"월요일, 국가지정공휴일",9:00,18:00,37,7424,4,0,7424,14,충청북도 충주시 으뜸로 21 (금릉동)충주시청 9층,충청북도 충주시청,043-844-8489,92,92,http://www.cjdl.net,36.9909299,127.9082779,2015-09-01
수안보 작은도서관,충청북도,충주시,작은도서관,"월요일, 국가지정공휴일",10:00,19:00,27,8151,4,0,8151,14,충청북도 충주시 수안보면 물탕2길 17 2층,충청북도 충주시청,043-844-8493,115,115,http://www.cjdl.net,36.8469283,127.9733765,2015-09-01
봉숭아꽃 작은도서관,충청북도,충주시,작은도서관,"월요일, 국가지정공휴일",9:00,18:00,11,3826,4,0,3826,14,충청북도 충주시 대소원면 대소원1길 29(면사무소 1층),충청북도 충주시청,043-844-3020,38,38,http://www.cjdl.net,36.9762199,127.8144799,2015-09-01
강화도서관,인천광역시,강화군,공공도서관,매주월요일,8:00,22:00,241,64560,35,4354,5,14,인천광역시 강화군 북문길9번길18,인천광역시 강화군청,032-932-8264,1528,2190,http://www.ghlib.net,37.7488047,126.4831601,2015-10-15
내가도서관,인천광역시,강화군,공공도서관,매주금요일,9:00,22:00,60,12278,7,0,5,14,인천광역시 강화군 내가면 강화서로 249,인천광역시 강화군청,032-934-1528,179,378,http://www.ghlib.net,37.7193494,126.3898462,2015-10-15
속초시립도서관,강원도,속초시,공공도서관,매주월요일,09:00,23:00,203,27219,63,339,3,14,강원도 속초시 조양로 89 (조양동),강원도 속초시청,033-639-3720,4400,3025.35,http://library.sokcho.gangwon.kr,38.1866504,128.5909959,2016-08-23
풀이음작은도서관,강원도,속초시,작은도서관,매주화요일,09:00,22:00,48,7815,4,1,3,14,강원도 속초시 미시령로3337번길 6-15 (교동),강원도 속초시청,033-636-1484,2721,283,http://,38.2060933,128.5717503,2016-08-23
영랑작은도서관,강원도,속초시,작은도서관,매주화요일,09:00,18:00,15,6497,1,0,3,14,강원도 속초시 영랑로 46 (영랑동),강원도 속초시청,033-631-3321,656,342,http://,38.2144208,128.594611,2016-08-23
홍산공공도서관,충청남도,부여군,공공도서관,매주 월요일 및 법정공휴일,9:00,18:00,201,10944,0,37,3,14,충청남도 부여군 홍산면 홍산로 77-1,충청남도 부여군청 문화관광과,041-830-2610,3450,930.78,http://www.buyeo.go.kr/html/kr/intro/intro_05110106.html,36.2168569,126.7593445,2015-08-18
증평군립도서관,충청북도,증평군,공공도서관,"매주 월요일,국가지정공휴일",09:00,22:00,601,36329,38,3533 ,2,14,충청북도 증평군 증평읍 광장로 37,충청북도 증평군청,043-835-4671,3020,2917,http://lib.jp.go.kr,36.7892717,127.5788953,2015-08-19
도농도서관,경기도,남양주시,공공도서관,"설, 추석 당일",8:00,24:00,462,155315,119,11710,5,14,경기도 남양주시 경춘로 409 (도농동),남양주시 도서관운영과,031-590-2586,2186,2374,http://lib.nyj.go.kr/donong,37.6074597,127.1592868,2015-08-20
평내도서관,경기도,남양주시,공공도서관,"설, 추석 당일",8:00,24:00,454,88989,96,1876,5,14,경기도 남양주시 의안로 134,남양주시 남부도서관,031-590-8560,3172,6307,http://lib.nyj.go.kr/pynae,37.6417431,127.2388903,2015-08-20
와부도서관,경기도,남양주시,공공도서관,"설, 추석 당일",8:00,24:00,476,97079,127,4691,5,14,경기도 남양주시 와부읍 월문천로 43,남양주시 남부도서관,031-590-8915,3920,4010,http://lib.nyj.go.kr/waboo,37.5856854,127.2174983,2015-08-20
화도도서관,경기도,남양주시,공공도서관,"설, 추석 당일",8:00,24:00,328,123551,133,2691,5,14,경기도 남양주시 화도읍 수레로 1260번길 33,남양주시 남부도서관,031-590-4587,596,2667,http://lib.nyj.go.kr/hwado,37.6501371,127.3058147,2015-08-20
진건도서관,경기도,남양주시,공공도서관,"설, 추석 당일",8:00,24:00,522,102673,129,3165,5,14,경기도 남양주시 진건읍 진건오남로 41-25,남양주시 남부도서관,031-590-8251,1322,2848,http://lib.nyj.go.kr/jingeon/,37.6551356,127.1774389,2015-08-20
별내도서관,경기도,남양주시,공공도서관,"설, 추석 당일",8:00,24:00,329,108900,129,4264,5,14,경기도 남양주시 별내면 청학로 86-1,남양주시 북부도서관,031-590-8808,2501,3215,http://lib.nyj.go.kr/bnae,37.7083499,127.1178283,2015-08-20
오남도서관,경기도,남양주시,공공도서관,"설, 추석 당일",8:00,24:00,372,80688,125,2071,5,14,경기도 남양주시 오남읍 양지로 240번길12,남양주시 북부도서관,031-590-8531,3000,5465,http://lib.nyj.go.kr/onam,37.6979608,127.1978694,2015-08-20
퇴계원도서관,경기도,남양주시,공공도서관,"설, 추석 당일",8:00,24:00,410,69382,129,2084,5,14,경기도 남양주시 퇴계원면 도제원로 12,남양주시 북부도서관,031-590-3910,1026,2893,http://lib.nyj.go.kr/toegyewon,37.6491214,127.1452884,2015-08-20
진접도서관,경기도,남양주시,공공도서관,"설, 추석 당일",8:00,24:00,422,50066,133,710,5,14,경기도 남양주시 진접읍 금강로 1554-11,남양주시 북부도서관,031-590-5316,3250,4426,http://lib.nyj.go.kr/jinjeop,37.7296018,127.1941965,2015-08-20
진접푸른숲 도서관,경기도,남양주시,공공도서관,"설, 추석 당일",8:00,24:00,549,47778,132,1042,5,14,경기도 남양주시 진접읍 해밀예당2로 35,남양주시 북부도서관,031-590-5330,6663,5352,http://lib.nyj.go.kr/jinjeopgw,37.7156893,127.1929216,2015-08-20
중앙도서관,경기도,시흥시청,공공도서관,매주 월요일 및 국가지정공휴일,09:00,22:00,569,170124,35,13143,6,14,경기도 시흥시 정왕대로 191 (정왕동),경기도 시흥시청,031-310-5215,5013,3904,https://www.shcitylib.or.kr/index.ax,37.3481691,126.7355941,2016-08-31
능곡도서관,경기도,시흥시청,공공도서관,매주 금요일 및 국가지정공휴일,09:00,22:00,325,79596,34,1960,6,14,경기도 시흥시 능곡중앙로 85 (능곡동),경기도 시흥시청,031-310-2555,1500,3561,https://www.shcitylib.or.kr/index.ax,37.3713862,126.8131284,2016-08-31
대야도서관,경기도,시흥시청,공공도서관,매주 금요일 및 국가지정공휴일,09:00,22:00,422,193790,31,12180,6,14,경기도 시흥시 은행로 173번길 14 (대야동),경기도 시흥시청,031-310-5274,4146,6333,https://www.shcitylib.or.kr/index.ax,37.4452902,126.7964793,2016-08-31
대야어린이도서관,경기도,시흥시청,공공도서관,매주 월요일 및 국가지정공휴일,09:00,18:00,167,103475,14,4753,6,14,경기도 시흥시 비둘기공원로 25 (대야동),경기도 시흥시청,031-310-5250,1598,2994,https://www.shcitylib.or.kr/index.ax,37.4439059,126.7925808,2016-08-31
군자도서관,경기도,시흥시청,공공도서관,매주 월요일 및 국가지정공휴일,09:00,22:00,172,63028,32,1491,6,14,경기도 시흥시 군자로 499 (거모동),경기도 시흥시청,031-310-5196,1305,1499,https://www.shcitylib.or.kr/index.ax,37.3456398,126.7851943,2016-08-31
정왕어린이도서관,경기도,시흥시청,공공도서관,매주 금요일 및 국가지정공휴일,09:00,18:00,80,47640,17,1010,6,14,경기도 시흥시 정왕시장길 45 (정왕동),경기도 시흥시청,031-310-5185,1030,997,https://www.shcitylib.or.kr/index.ax,37.3453379,126.7481208,2016-08-31
진로도서관,경기도,시흥시청,공공도서관,매주 월요일 및 국가지정공휴일,10:00,19:00,50,39317,17,521,6,14,경기도 시흥시 소래산길 11 (대야동),경기도 시흥시청,031-310-2564,292,311,https://www.shcitylib.or.kr/index.ax,37.4491755,126.7845381,2016-08-31
장곡도서관,경기도,시흥시청,공공도서관,매주 월요일 및 국가지정공휴일,10:00,21:00,125,23412,22,172,6,14,경기도 시흥시 인선길 52 (장곡동),경기도 시흥시청,031-310-5233,1920,1920,https://www.shcitylib.or.kr/index.ax,37.3775889,126.7829711,2016-08-31
신천도서관,경기도,시흥시청,공공도서관,매주 월요일 및 국가지정공휴일,10:00,18:00,45,40250,13,521,6,14,경기도 시흥시 신천로 89-18 (신천동),경기도 시흥시청,031-310-2573,746,663,https://www.shcitylib.or.kr/index.ax,37.4384342,126.7850134,2016-08-31
매화도서관,경기도,시흥시청,공공도서관,매주 월요일 및 국가지정공휴일,10:00,18:00,75,38792,10,490,6,14,경기도 시흥시 매화로 20 (매화동),경기도 시흥시청,031-310-2580,859,796,https://www.shcitylib.or.kr/index.ax,37.4177033,126.8155308,2016-08-31
월곶도서관,경기도,시흥시청,공공도서관,매주 월요일 및 국가지정공휴일,10:00,21:00,129,28279,15,210,6,14,경기도 시흥시 월곶해안로 161번길 7 (월곶동),경기도 시흥시청,031-310-2591,2333,703,https://www.shcitylib.or.kr/index.ax,37.3889421,126.7362647,2016-08-31
민들레작은도서관,경기도,시흥시청,작은도서관,매주 토 일요일 및 국가지정공휴일,09:00,18:00,40,5012,9,6,6,14,경기도 시흥시 함송로29번길 67 (정왕동),경기도 시흥시청,031-434-8040,1137,108,https://www.shcitylib.or.kr/index.ax,37.3642985,126.7376213,2016-08-31
꿈나무작은도서관,경기도,시흥시청,작은도서관,매주 토 일요일 및 국가지정공휴일,09:00,18:00,44,14803,17,210,6,14,경기도 시흥시 정왕대로 233번길 27 (정왕동),경기도 시흥시청,031-319-6195,2731,194,https://www.shcitylib.or.kr/index.ax,37.3475718,126.7408388,2016-08-31
우리동네작은도서관,경기도,시흥시청,작은도서관,매주 일요일 및 국가지정공휴일,09:00,18:00,40,10044,9,252,6,14,경기도 시흥시 시흥대로 1087 (신천동),경기도 시흥시청,070-7004-1979,2785,120,https://www.shcitylib.or.kr/index.ax,37.4329557,126.7927969,2016-08-31
감나무골작은도서관,경기도,시흥시청,작은도서관,매주 일요일 및 국가지정공휴일,09:00,18:00,40,11044,8,264,6,14,경기도 시흥시 목감초등길 45 (조남동),경기도 시흥시청,070-4361-8808,1811,99,https://www.shcitylib.or.kr/index.ax,37.3856119,126.8584427,2016-08-31
학미숲작은도서관,경기도,시흥시청,작은도서관,매주 토 일요일 및 국가지정공휴일,09:00,18:00,36,11163,5,3,6,14,경기도 시흥시 신현로 52 (포동),경기도 시흥시청,031-316-1331,474,72,https://www.shcitylib.or.kr/index.ax,37.4055218,126.7843885,2016-08-31
다문화작은도서관,경기도,시흥시청,작은도서관,매주 월요일 및 국가지정공휴일,09:00,22:00,13,7445,10,208,6,14,경기도 시흥시 공단1대로 259번길 5 (정왕동),경기도 시흥시청,031-434-0413,1379,99,https://www.shcitylib.or.kr/index.ax,37.3361429,126.7297556,2016-08-31
은행골작은도서관,경기도,시흥시청,작은도서관,매주 토 일요일 및 국가지정공휴일,09:00,18:00,30,7951,5,0,6,14,경기도 시흥시 수인로 3247번길 25 (은행동),경기도 시흥시청,031-310-4411,1706,70,https://www.shcitylib.or.kr/index.ax,37.4365737,126.7979286,2016-08-31
오이도작은도서관,경기도,시흥시청,작은도서관,매주 일요일 및 국가지정공휴일,09:00,18:00,70,6616,5,73,6,14,경기도 시흥시 옥터로 47 (정왕동),경기도 시흥시청,031-319-4800,990,138,https://www.shcitylib.or.kr/index.ax,37.3436393,126.6914861,2016-08-31
늠내골실버작은도서관,경기도,시흥시청,작은도서관,"매주 일요일, 국가지정공휴일",09:00,18:00,24,5448,22,0,6,14,경기도 시흥시 장현능곡로 214 (능곡동),경기도 시흥시청,031-404-3100,3960,85,https://www.shcitylib.or.kr/index.ax,37.3686912,126.8131417,2016-08-31
옥구공원숲속도서관,경기도,시흥시청,작은도서관,매주 월요일 및 국가지정공휴일,10:00,17:00,30,2784,6,0,6,14,경기도 시흥시 오이도로 58 (정왕동),경기도 시흥시청,031-319-8519,45,45,https://www.shcitylib.or.kr/index.ax,37.3518151,126.7008262,2016-08-31
검바위초작은도서관,경기도,시흥시청,작은도서관,매주 토 일요일 및 국가지정공휴일,09:00,16:30,60,2423,6,0,6,14,경기도 시흥시 수인로 3247번길 59 (은행동),경기도 시흥시청,070-7097-1047,10016,211,https://www.shcitylib.or.kr/index.ax,37.4328811,126.7984041,2016-08-31
